Time[ms],RouteID,Delay[ms],Btldr[Mbps]
3824000,105,23.46202421691338,150.0
3825000,105,23.45019130244077,150.0
3826000,105,23.438583426063165,150.0
3827000,105,23.42720087324429,150.0
3828000,105,23.416043936231933,150.0
3829000,105,23.40511292230651,150.0
3830000,105,23.394408150395535,150.0
3831000,105,23.38392995215419,150.0
3832000,105,23.373678677627606,150.0
3833000,105,23.36365468837064,150.0
3834000,105,23.353858368353198,150.0
3835000,105,23.344290113184144,150.0
3836000,105,23.334950343959918,150.0
3837000,105,23.325839498354256,150.0
3838000,105,23.316958037035967,150.0
3839000,105,23.308306444685105,150.0
3840000,105,23.299885225585843,150.0
3841000,106,24.77495803364515,150.0
3842000,106,24.761071047285128,150.0
3843000,106,24.747502680531674,150.0
3844000,106,24.734253513473323,150.0
3845000,106,24.72132410393279,150.0
3846000,106,24.708714988508092,150.0
3847000,106,24.696426685058043,150.0
3848000,106,24.684459696371142,150.0
3849000,106,24.672814509561515,150.0
3850000,106,24.661491600706103,150.0
3851000,106,24.650491435292793,150.0
3852000,106,24.63981447118633,150.0
3853000,106,24.629461162117973,150.0
3854000,106,24.619431956452807,150.0
3855000,106,24.60972730272002,150.0
3856000,106,24.600347650906777,150.0
3857000,106,24.591293452198435,150.0
3858000,106,24.582565163138696,150.0
3859000,106,24.57416324925349,150.0
3860000,106,24.566088182449445,150.0
3861000,106,24.55834044704863,150.0
3862000,107,23.029407129213677,150.0
3863000,107,23.01916449359825,150.0
3864000,107,23.009171016511687,150.0
3865000,107,22.99942573389632,150.0
3866000,107,22.989927681014848,150.0
3867000,107,22.980675897773885,150.0
3868000,107,22.971669433094128,150.0
3869000,107,22.96290734189455,150.0
3870000,107,22.954388690469816,150.0
3871000,107,22.946112557755086,150.0
3872000,107,22.938078036788724,150.0
3873000,107,22.93028423707074,150.0
3874000,107,22.922730286229086,150.0
3875000,107,22.91541533262825,150.0
3876000,107,22.90833854392606,150.0
3877000,107,22.901499113285773,150.0
3878000,107,22.89489625924898,150.0
3879000,107,22.888529224212725,150.0
3880000,107,22.882397282043833,150.0
3881000,107,22.876499733791448,150.0
3882000,107,22.870835911615725,150.0
3883000,107,22.86540518240509,150.0
3884000,107,22.860206944451086,150.0
3885000,107,22.855240631989936,150.0
3886000,107,22.85050571543376,150.0
3887000,107,22.846001703464147,150.0
3888000,107,22.841728140975196,150.0
3889000,107,22.837684614861228,150.0
3890000,107,22.833870752623724,150.0
3891000,107,22.83028622107999,150.0
3892000,107,22.826930732673404,150.0
3893000,107,22.823804040785742,150.0
3894000,107,22.82090594301625,150.0
3895000,107,22.81823628425075,150.0
3896000,107,22.815794952532972,150.0
3897000,107,22.81358188358365,150.0
3898000,107,22.811597057816066,150.0
3899000,107,22.809840505211884,150.0
3900000,107,22.808312303224405,150.0
3901000,107,22.807012575545954,150.0
3902000,107,22.80594149721685,150.0
3903000,107,22.805099289771075,150.0
3904000,107,22.804486224157895,150.0
3905000,107,22.80410262217227,150.0
3906000,107,22.803948854002403,150.0
3907000,107,22.80402533724893,150.0
3908000,107,22.80433254139056,150.0
3909000,107,22.804870985009043,150.0
3910000,107,22.805641233740694,150.0
3911000,107,22.80664390486994,150.0
3912000,107,22.80787966225343,150.0
3913000,107,22.809349218710746,150.0
3914000,107,22.81105333471785,150.0
3915000,107,22.812992819356054,150.0
3916000,107,22.815168525744337,150.0
3917000,107,22.81758135636974,150.0
3918000,107,22.820232256591254,150.0
3919000,107,22.823122218300966,150.0
