Time[ms],RouteID,Delay[ms],Btldr[Mbps]
6061000,299,87.13205581179903,150.0
6062000,299,87.12208391403534,150.0
6063000,299,87.1124666953352,150.0
6064000,299,87.10320611887414,150.0
6065000,299,87.09430413011832,150.0
6066000,299,87.08576265178472,150.0
6067000,299,87.07758358588205,150.0
6068000,299,87.06976881034598,150.0
6069000,299,87.06232018123202,150.0
6070000,299,87.0552395279593,150.0
6071000,299,87.04852865716256,150.0
6072000,299,87.04218934730123,150.0
6073000,299,87.036223347674,150.0
6074000,299,87.03063238137895,150.0
6075000,299,87.02541813847601,150.0
6076000,299,87.02058228004113,150.0
6077000,299,87.016126432229,150.0
6078000,299,87.0120521872751,150.0
6079000,299,87.00836110034841,150.0
6080000,299,87.00505469061761,150.0
6081000,299,87.00213443612047,150.0
6082000,299,86.99960177421528,150.0
6083000,299,86.99745809923236,150.0
6084000,299,86.99570476019937,150.0
6085000,299,86.99434305992514,150.0
6086000,299,86.99337425073833,150.0
6087000,299,86.99279953560348,150.0
6088000,299,86.99262006313343,150.0
6089000,300,84.04588067699812,150.0
6090000,300,84.04553675846293,150.0
6091000,300,84.04538244238412,150.0
6092000,300,84.04541715579505,150.0
